route_short_name,direction_id,start_segment,destination_segment,baseline_median_seconds,sample_count
12,2,31,49,1757.0,4
12,2,31,50,1931.0,3
12,2,31,51,2117.0,2
12,2,31,52,2249.0,2
12,2,31,53,2309.5,2
12,2,31,54,2409.0,2
12,2,31,55,2657.0,1
12,2,31,56,2735.0,1
12,2,32,32,58.0,1498
12,2,32,33,175.0,1497
12,2,32,34,264.0,1495
12,2,32,35,384.0,1495
12,2,32,36,482.0,1478
12,2,32,37,594.0,1459
12,2,32,38,679.0,1447
12,2,32,39,759.0,1395
12,2,32,40,924.5,1384
12,2,32,41,996.0,1373
12,2,32,42,1089.0,1368
12,2,32,43,1167.0,1340
12,2,32,44,1263.0,1140
12,2,32,45,1395.5,74
12,2,32,46,1523.5,42
12,2,32,47,1622.0,8
12,2,32,48,1485.5,4
12,2,32,49,1544.5,4
12,2,32,50,1877.0,3
12,2,32,51,2040.5,2
12,2,32,52,2172.5,2
12,2,32,53,2233.0,2
12,2,32,54,2332.5,2
12,2,32,55,2558.0,1
12,2,32,56,2636.0,1
12,2,33,33,74.0,1500
12,2,33,34,168.0,1498
12,2,33,35,289.0,1498
12,2,33,36,387.0,1481
12,2,33,37,497.0,1462
12,2,33,38,586.0,1450
12,2,33,39,663.0,1397
12,2,33,40,828.0,1386
12,2,33,41,898.0,1375
12,2,33,42,990.5,1370
12,2,33,43,1071.0,1342
12,2,33,44,1171.0,1142
12,2,33,45,1290.0,76
12,2,33,46,1399.5,42
12,2,33,47,1573.0,8
12,2,33,48,1427.5,4
12,2,33,49,1486.5,4
12,2,33,50,1829.0,3
12,2,33,51,1977.5,2
12,2,33,52,2109.5,2
12,2,33,53,2170.0,2
12,2,33,54,2269.5,2
12,2,33,55,2480.0,1
12,2,33,56,2558.0,1
12,2,34,34,51.0,1499
12,2,34,35,179.0,1499
12,2,34,36,276.0,1482
12,2,34,37,388.0,1463
12,2,34,38,474.0,1451
12,2,34,39,552.0,1398
12,2,34,40,714.0,1387
12,2,34,41,788.0,1376
12,2,34,42,877.0,1371
12,2,34,43,958.0,1343
12,2,34,44,1054.0,1143
12,2,34,45,1194.0,77
12,2,34,46,1318.0,43
12,2,34,47,1430.5,8
12,2,34,48,1364.5,4
12,2,34,49,1423.5,4
12,2,34,50,1734.0,3
12,2,34,51,1875.0,2
12,2,34,52,2007.0,2
12,2,34,53,2067.5,2
12,2,34,54,2167.0,2
12,2,34,55,2370.0,1
12,2,34,56,2448.0,1
12,2,35,35,93.0,1501
12,2,35,36,186.0,1484
12,2,35,37,296.0,1465
12,2,35,38,386.0,1453
12,2,35,39,467.0,1400
12,2,35,40,631.0,1389
12,2,35,41,701.0,1378
12,2,35,42,788.0,1373
12,2,35,43,868.0,1345
12,2,35,44,972.0,1145
12,2,35,45,1073.5,78
12,2,35,46,1204.5,44
12,2,35,47,1407.0,9
12,2,35,48,1319.0,4
12,2,35,49,1378.0,4
12,2,35,50,1689.0,3
12,2,35,51,1802.5,2
12,2,35,52,1934.5,2
12,2,35,53,1995.0,2
12,2,35,54,2094.5,2
12,2,35,55,2270.0,1
12,2,35,56,2348.0,1
12,2,36,36,64.0,1484
12,2,36,37,172.0,1465
12,2,36,38,258.0,1453
12,2,36,39,338.0,1400
12,2,36,40,502.0,1389
12,2,36,41,570.0,1378
12,2,36,42,660.0,1373
12,2,36,43,740.0,1345
12,2,36,44,837.0,1145
12,2,36,45,970.0,78
12,2,36,46,1069.0,44
12,2,36,47,1181.0,9
12,2,36,48,1072.5,4
12,2,36,49,1131.5,4
12,2,36,50,1250.0,3
12,2,36,51,1550.5,2
12,2,36,52,1682.5,2
12,2,36,53,1743.0,2
12,2,36,54,1842.5,2
12,2,36,55,2205.0,1
12,2,36,56,2283.0,1
12,2,37,37,70.0,1465
12,2,37,38,159.0,1453
12,2,37,39,239.0,1400
12,2,37,40,402.0,1389
12,2,37,41,473.0,1378
12,2,37,42,562.0,1373
12,2,37,43,640.0,1345
12,2,37,44,742.0,1145
12,2,37,45,862.5,78
12,2,37,46,984.5,44
12,2,37,47,1091.0,9
12,2,37,48,970.5,4
12,2,37,49,1029.5,4
12,2,37,50,1185.0,3
12,2,37,51,1467.0,2
12,2,37,52,1599.0,2
12,2,37,53,1659.5,2
12,2,37,54,1759.0,2
12,2,37,55,2103.0,1
12,2,37,56,2181.0,1
12,2,38,38,51.0,1453
12,2,38,39,125.0,1400
12,2,38,40,293.0,1389
12,2,38,41,364.0,1378
12,2,38,42,452.0,1373
12,2,38,43,531.0,1345
12,2,38,44,626.0,1145
12,2,38,45,756.0,78
12,2,38,46,873.5,44
12,2,38,47,995.0,9
12,2,38,48,906.5,4
12,2,38,49,965.5,4
12,2,38,50,1112.0,3
12,2,38,51,1351.5,2
12,2,38,52,1483.5,2
12,2,38,53,1544.0,2
12,2,38,54,1643.5,2
12,2,38,55,1945.0,1
12,2,38,56,2023.0,1
12,2,39,39,34.0,1401
12,2,39,40,211.0,1390
12,2,39,41,280.0,1379
12,2,39,42,368.0,1374
12,2,39,43,450.0,1346
12,2,39,44,537.5,1146
12,2,39,45,648.0,78
12,2,39,46,754.5,44
12,2,39,47,860.0,9
12,2,39,48,860.5,4
12,2,39,49,919.5,4
12,2,39,50,1081.0,3
12,2,39,51,1264.0,2
12,2,39,52,1396.0,2
12,2,39,53,1456.5,2
12,2,39,54,1556.0,2
12,2,39,55,1801.0,1
12,2,39,56,1879.0,1
12,2,40,40,132.0,1390
12,2,40,41,198.0,1379
12,2,40,42,289.5,1374
12,2,40,43,366.0,1346
12,2,40,44,474.5,1146
12,2,40,45,543.0,78
12,2,40,46,626.5,44
12,2,40,47,777.0,9
12,2,40,48,788.0,4
12,2,40,49,847.0,4
12,2,40,50,1015.0,3
12,2,40,51,1198.0,2
12,2,40,52,1330.0,2
12,2,40,53,1390.5,2
12,2,40,54,1490.0,2
12,2,40,55,1735.0,1
12,2,40,56,1813.0,1
12,2,41,41,38.0,1379
12,2,41,42,129.0,1374
12,2,41,43,208.0,1346
12,2,41,44,296.0,1146
12,2,41,45,458.0,78
12,2,41,46,530.5,44
12,2,41,47,690.0,9
12,2,41,48,705.0,4
12,2,41,49,764.0,4
12,2,41,50,919.0,3
12,2,41,51,1110.0,2
12,2,41,52,1242.0,2
12,2,41,53,1302.5,2
12,2,41,54,1402.0,2
12,2,41,55,1655.0,1
12,2,41,56,1733.0,1
12,2,42,42,59.0,1375
12,2,42,43,145.0,1346
12,2,42,44,225.0,1146
12,2,42,45,332.5,78
12,2,42,46,450.0,44
12,2,42,47,515.0,9
12,2,42,48,592.0,4
12,2,42,49,651.0,4
12,2,42,50,797.0,3
12,2,42,51,1028.0,2
12,2,42,52,1160.0,2
12,2,42,53,1220.5,2
12,2,42,54,1320.0,2
12,2,42,55,1613.0,1
12,2,42,56,1691.0,1
12,2,43,43,47.0,1346
12,2,43,44,137.0,1146
12,2,43,45,219.0,78
12,2,43,46,311.0,44
12,2,43,47,457.0,9
12,2,43,48,523.0,4
12,2,43,49,582.0,4
12,2,43,50,739.0,3
12,2,43,51,915.0,2
12,2,43,52,1047.0,2
12,2,43,53,1107.5,2
12,2,43,54,1207.0,2
12,2,43,55,1445.0,1
12,2,43,56,1523.0,1
12,2,44,44,60.0,1148
12,2,44,45,145.0,78
12,2,44,46,237.5,44
12,2,44,47,314.0,9
12,2,44,48,413.5,4
12,2,44,49,472.5,4
12,2,44,50,596.0,3
12,2,44,51,790.5,2
12,2,44,52,922.5,2
12,2,44,53,983.0,2
12,2,44,54,1082.5,2
12,2,44,55,1339.0,1
12,2,44,56,1417.0,1
12,2,45,45,58.0,78
12,2,45,46,151.5,44
12,2,45,47,256.0,9
12,2,45,48,346.5,4
12,2,45,49,415.0,4
12,2,45,50,531.0,3
12,2,45,51,713.0,2
12,2,45,52,845.0,2
12,2,45,53,905.5,2
12,2,45,54,1005.0,2
12,2,45,55,1249.0,1
12,2,45,56,1327.0,1
12,2,46,46,66.5,44
12,2,46,47,174.0,9
12,2,46,48,256.5,4
12,2,46,49,315.5,4
12,2,46,50,447.0,3
12,2,46,51,596.0,2
12,2,46,52,728.0,2
12,2,46,53,788.5,2
12,2,46,54,888.0,2
12,2,46,55,1125.0,1
12,2,46,56,1203.0,1
12,2,47,47,81.0,9
12,2,47,48,142.0,4
12,2,47,49,223.5,4
12,2,47,50,330.0,3
12,2,47,51,477.5,2
12,2,47,52,609.5,2
12,2,47,53,670.0,2
12,2,47,54,769.5,2
12,2,47,55,979.0,1
12,2,47,56,1057.0,1
12,2,48,48,60.5,4
12,2,48,49,146.0,4
12,2,48,50,264.0,3
12,2,48,51,347.5,2
12,2,48,52,479.5,2
12,2,48,53,540.0,2
12,2,48,54,639.5,2
12,2,48,55,784.0,1
12,2,48,56,862.0,1
12,2,49,49,59.0,4
12,2,49,50,166.0,3
12,2,49,51,257.5,2
12,2,49,52,389.5,2
12,2,49,53,450.0,2
12,2,49,54,549.5,2
12,2,49,55,703.0,1
12,2,49,56,781.0,1
12,2,50,50,74.0,3
12,2,50,51,177.5,2
12,2,50,52,309.5,2
12,2,50,53,370.0,2
12,2,50,54,469.5,2
12,2,50,55,594.0,1
12,2,50,56,672.0,1
12,2,51,51,54.0,2
12,2,51,52,186.0,2
12,2,51,53,246.5,2
12,2,51,54,346.0,2
12,2,51,55,489.0,1
12,2,51,56,567.0,1
12,2,52,52,107.5,2
12,2,52,53,168.0,2
12,2,52,54,267.5,2
12,2,52,55,409.0,1
12,2,52,56,487.0,1
12,2,53,53,35.5,2
12,2,53,54,135.0,2
12,2,53,55,262.0,1
12,2,53,56,340.0,1
12,2,54,54,73.5,2
12,2,54,55,206.0,1
12,2,54,56,284.0,1
12,2,55,55,78.0,1
12,2,55,56,156.0,1
12,2,56,56,49.0,1
46,1,2,2,92.0,2598
46,1,2,3,142.0,2468
46,1,2,4,186.5,2362
46,1,2,5,258.0,2347
46,1,2,6,432.5,2346
46,1,2,7,496.0,2345
46,1,2,8,583.0,2344
46,1,2,9,690.0,2344
46,1,2,10,750.0,2340
46,1,2,11,797.0,2331
46,1,2,12,847.0,2327
46,1,2,13,892.0,2324
46,1,2,14,945.0,2322
46,1,2,15,1009.0,2322
46,1,2,16,1097.5,2322
46,1,2,17,1249.0,2321
46,1,2,18,1560.0,2319
46,1,2,19,1693.0,2319
46,1,2,20,1826.0,2317
46,1,2,21,1914.0,2314
46,1,2,22,2019.0,2305
46,1,2,23,2158.0,2298
46,1,2,24,2319.0,2293
46,1,2,25,2419.0,2286
46,1,2,26,2521.0,2271
46,1,2,27,2620.0,2264
46,1,2,28,2804.5,2260
46,1,2,29,3013.0,2258
46,1,2,30,3143.5,2246
46,1,2,31,3253.0,2243
46,1,2,32,3429.0,2243
46,1,2,33,3559.0,2241
46,1,2,34,3642.0,2234
46,1,2,35,3791.0,2216
46,1,2,36,3937.0,2177
46,1,2,37,4044.0,2133
46,1,2,38,4125.0,2066
46,1,2,39,4223.5,1964
46,1,2,40,4311.0,1710
46,1,2,41,4431.0,1291
46,1,2,42,4503.5,646
46,1,2,43,4541.0,215
46,1,2,44,4591.0,47
46,1,2,45,4804.0,6
46,1,3,3,34.0,2521
46,1,3,4,79.0,2406
46,1,3,5,149.0,2390
46,1,3,6,324.0,2389
46,1,3,7,388.0,2388
46,1,3,8,474.0,2387
46,1,3,9,583.0,2387
46,1,3,10,640.0,2382
46,1,3,11,688.0,2373
46,1,3,12,738.0,2369
46,1,3,13,784.0,2366
46,1,3,14,837.0,2364
46,1,3,15,900.0,2364
46,1,3,16,990.0,2364
46,1,3,17,1138.0,2363
46,1,3,18,1452.0,2361
46,1,3,19,1583.0,2361
46,1,3,20,1716.0,2359
46,1,3,21,1804.0,2356
46,1,3,22,1910.0,2347
46,1,3,23,2049.0,2340
46,1,3,24,2209.0,2335
46,1,3,25,2309.0,2328
46,1,3,26,2410.0,2313
46,1,3,27,2507.0,2306
46,1,3,28,2690.0,2302
46,1,3,29,2902.5,2300
46,1,3,30,3033.5,2288
46,1,3,31,3142.0,2284
46,1,3,32,3318.0,2284
46,1,3,33,3445.5,2282
46,1,3,34,3530.0,2275
46,1,3,35,3679.0,2257
46,1,3,36,3826.5,2218
46,1,3,37,3935.0,2174
46,1,3,38,4013.0,2106
46,1,3,39,4108.5,2002
46,1,3,40,4202.0,1741
46,1,3,41,4312.0,1313
46,1,3,42,4386.5,660
46,1,3,43,4422.0,219
46,1,3,44,4495.5,48
46,1,3,45,4698.5,6
46,1,4,4,33.0,2440
46,1,4,5,101.0,2422
46,1,4,6,276.0,2417
46,1,4,7,339.0,2414
46,1,4,8,425.0,2413
46,1,4,9,534.0,2413
46,1,4,10,593.0,2408
46,1,4,11,639.0,2399
46,1,4,12,687.0,2394
46,1,4,13,734.0,2391
46,1,4,14,788.0,2389
46,1,4,15,852.0,2389
46,1,4,16,939.0,2389
46,1,4,17,1087.0,2388
46,1,4,18,1403.0,2386
46,1,4,19,1537.0,2386
46,1,4,20,1665.0,2384
46,1,4,21,1754.0,2381
46,1,4,22,1862.0,2372
46,1,4,23,2003.0,2365
46,1,4,24,2160.0,2360
46,1,4,25,2259.0,2353
46,1,4,26,2364.0,2338
46,1,4,27,2457.0,2331
46,1,4,28,2643.0,2327
46,1,4,29,2852.0,2325
46,1,4,30,2982.0,2313
46,1,4,31,3091.0,2309
46,1,4,32,3267.0,2309
46,1,4,33,3394.0,2307
46,1,4,34,3481.0,2300
46,1,4,35,3625.0,2281
46,1,4,36,3778.0,2242
46,1,4,37,3883.0,2197
46,1,4,38,3964.0,2129
46,1,4,39,4061.0,2025
46,1,4,40,4154.0,1761
46,1,4,41,4270.0,1333
46,1,4,42,4339.0,673
46,1,4,43,4371.0,224
46,1,4,44,4461.0,50
46,1,4,45,4648.5,6
46,1,5,5,51.0,2484
46,1,5,6,227.0,2479
46,1,5,7,290.0,2473
46,1,5,8,377.0,2472
46,1,5,9,485.0,2472
46,1,5,10,542.0,2467
46,1,5,11,590.0,2458
46,1,5,12,639.0,2453
46,1,5,13,685.0,2450
46,1,5,14,739.0,2448
46,1,5,15,803.5,2448
46,1,5,16,889.0,2448
46,1,5,17,1040.0,2447
46,1,5,18,1355.0,2444
46,1,5,19,1489.0,2444
46,1,5,20,1620.0,2442
46,1,5,21,1709.0,2439
46,1,5,22,1816.0,2430
46,1,5,23,1955.0,2423
46,1,5,24,2113.5,2418
46,1,5,25,2213.0,2411
46,1,5,26,2315.0,2396
46,1,5,27,2409.0,2389
46,1,5,28,2595.0,2385
46,1,5,29,2806.0,2383
46,1,5,30,2937.0,2371
46,1,5,31,3044.0,2367
46,1,5,32,3222.0,2367
46,1,5,33,3348.5,2364
46,1,5,34,3438.0,2357
46,1,5,35,3580.0,2337
46,1,5,36,3730.5,2298
46,1,5,37,3839.0,2253
46,1,5,38,3921.5,2182
46,1,5,39,4020.0,2078
46,1,5,40,4110.0,1810
46,1,5,41,4231.0,1377
46,1,5,42,4301.0,705
46,1,5,43,4333.0,242
46,1,5,44,4421.5,56
46,1,5,45,4604.5,6
46,1,6,6,149.0,2584
46,1,6,7,212.0,2578
46,1,6,8,298.0,2577
46,1,6,9,406.0,2577
46,1,6,10,466.0,2572
46,1,6,11,515.0,2563
46,1,6,12,564.0,2557
46,1,6,13,611.0,2554
46,1,6,14,663.0,2552
46,1,6,15,726.5,2552
46,1,6,16,814.0,2552
46,1,6,17,957.0,2551
46,1,6,18,1275.0,2548
46,1,6,19,1415.0,2548
46,1,6,20,1544.0,2546
46,1,6,21,1637.0,2543
46,1,6,22,1742.0,2534
46,1,6,23,1882.0,2527
46,1,6,24,2039.0,2520
46,1,6,25,2136.0,2513
46,1,6,26,2239.0,2496
46,1,6,27,2335.0,2489
46,1,6,28,2519.0,2485
46,1,6,29,2730.0,2483
46,1,6,30,2860.0,2471
46,1,6,31,2964.0,2466
46,1,6,32,3139.0,2466
46,1,6,33,3271.0,2463
46,1,6,34,3358.0,2455
46,1,6,35,3503.0,2435
46,1,6,36,3651.0,2396
46,1,6,37,3760.0,2351
46,1,6,38,3845.0,2278
46,1,6,39,3939.0,2172
46,1,6,40,4031.0,1899
46,1,6,41,4154.0,1459
46,1,6,42,4237.0,773
46,1,6,43,4283.5,288
46,1,6,44,4485.0,74
46,1,6,45,4734.5,10
46,1,6,46,5641.0,1
46,1,7,7,35.0,2646
46,1,7,8,114.0,2645
46,1,7,9,232.0,2645
46,1,7,10,290.0,2640
46,1,7,11,339.0,2631
46,1,7,12,387.0,2625
46,1,7,13,435.0,2622
46,1,7,14,488.0,2620
46,1,7,15,555.0,2620
46,1,7,16,638.5,2620
46,1,7,17,783.0,2619
46,1,7,18,1089.0,2616
46,1,7,19,1229.0,2616
46,1,7,20,1372.0,2614
46,1,7,21,1465.0,2611
46,1,7,22,1570.5,2602
46,1,7,23,1710.0,2595
46,1,7,24,1860.0,2588
46,1,7,25,1962.0,2579
46,1,7,26,2073.0,2562
46,1,7,27,2168.0,2554
46,1,7,28,2344.0,2549
46,1,7,29,2540.0,2546
46,1,7,30,2669.0,2533
46,1,7,31,2784.0,2528
46,1,7,32,2955.0,2528
46,1,7,33,3075.0,2525
46,1,7,34,3172.0,2517
46,1,7,35,3312.0,2497
46,1,7,36,3461.0,2458
46,1,7,37,3572.0,2413
46,1,7,38,3655.5,2340
46,1,7,39,3753.0,2234
46,1,7,40,3839.0,1959
46,1,7,41,3958.0,1516
46,1,7,42,4041.0,827
46,1,7,43,4105.5,332
46,1,7,44,4260.5,100
46,1,7,45,4494.0,17
46,1,7,46,5177.0,3
46,1,8,8,45.0,2667
46,1,8,9,163.0,2667
46,1,8,10,224.0,2662
46,1,8,11,272.0,2653
46,1,8,12,320.0,2647
46,1,8,13,368.0,2644
46,1,8,14,422.0,2642
46,1,8,15,487.0,2641
46,1,8,16,571.0,2641
46,1,8,17,713.0,2640
46,1,8,18,1017.0,2637
46,1,8,19,1159.0,2637
46,1,8,20,1300.0,2635
46,1,8,21,1398.0,2632
46,1,8,22,1501.0,2623
46,1,8,23,1641.0,2615
46,1,8,24,1793.0,2608
46,1,8,25,1892.0,2599
46,1,8,26,2004.0,2582
46,1,8,27,2101.0,2574
46,1,8,28,2276.0,2568
46,1,8,29,2470.0,2564
46,1,8,30,2599.0,2551
46,1,8,31,2715.0,2546
46,1,8,32,2886.0,2546
46,1,8,33,3002.0,2543
46,1,8,34,3100.0,2534
46,1,8,35,3240.0,2514
46,1,8,36,3391.0,2475
46,1,8,37,3497.5,2430
46,1,8,38,3581.0,2357
46,1,8,39,3676.0,2251
46,1,8,40,3768.0,1975
46,1,8,41,3886.5,1530
46,1,8,42,3966.0,841
46,1,8,43,4024.0,344
46,1,8,44,4143.5,106
46,1,8,45,4175.5,20
46,1,8,46,4239.0,5
46,1,9,9,93.0,2675
46,1,9,10,156.0,2670
46,1,9,11,204.0,2661
46,1,9,12,255.0,2655
46,1,9,13,300.0,2652
46,1,9,14,354.0,2650
46,1,9,15,419.0,2649
46,1,9,16,506.0,2649
46,1,9,17,657.0,2648
46,1,9,18,953.0,2645
46,1,9,19,1093.0,2645
46,1,9,20,1229.0,2643
46,1,9,21,1328.0,2640
46,1,9,22,1435.0,2631
46,1,9,23,1574.0,2623
46,1,9,24,1722.0,2616
46,1,9,25,1823.0,2607
46,1,9,26,1933.0,2590
46,1,9,27,2033.0,2582
46,1,9,28,2209.0,2576
46,1,9,29,2399.5,2572
46,1,9,30,2526.0,2559
46,1,9,31,2644.0,2554
46,1,9,32,2807.0,2553
46,1,9,33,2932.0,2550
46,1,9,34,3028.0,2541
46,1,9,35,3169.0,2521
46,1,9,36,3315.0,2482
46,1,9,37,3421.0,2437
46,1,9,38,3509.5,2364
46,1,9,39,3605.5,2258
46,1,9,40,3701.0,1982
46,1,9,41,3820.0,1536
46,1,9,42,3900.0,845
46,1,9,43,3974.0,347
46,1,9,44,4089.0,109
46,1,9,45,4149.0,23
46,1,9,46,4190.0,5
46,1,10,10,52.0,2676
46,1,10,11,99.0,2667
46,1,10,12,149.0,2661
46,1,10,13,196.0,2658
46,1,10,14,249.0,2656
46,1,10,15,314.0,2655
46,1,10,16,398.0,2655
46,1,10,17,540.0,2654
46,1,10,18,850.0,2651
46,1,10,19,988.0,2651
46,1,10,20,1121.0,2649
46,1,10,21,1217.0,2646
46,1,10,22,1325.0,2637
46,1,10,23,1466.0,2629
46,1,10,24,1616.5,2622
46,1,10,25,1717.0,2613
46,1,10,26,1824.0,2596
46,1,10,27,1926.0,2588
46,1,10,28,2098.5,2582
46,1,10,29,2293.0,2576
46,1,10,30,2421.0,2563
46,1,10,31,2536.0,2558
46,1,10,32,2700.0,2557
46,1,10,33,2823.0,2554
46,1,10,34,2916.0,2545
46,1,10,35,3057.0,2525
46,1,10,36,3208.0,2486
46,1,10,37,3316.0,2441
46,1,10,38,3397.0,2368
46,1,10,39,3494.0,2262
46,1,10,40,3590.0,1986
46,1,10,41,3706.0,1540
46,1,10,42,3791.0,849
46,1,10,43,3836.0,351
46,1,10,44,3945.0,111
46,1,10,45,4053.0,25
46,1,10,46,4128.5,6
46,1,10,47,3976.0,1
46,1,11,11,27.0,2671
46,1,11,12,77.0,2665
46,1,11,13,126.0,2662
46,1,11,14,178.0,2660
46,1,11,15,243.0,2659
46,1,11,16,324.0,2659
46,1,11,17,458.5,2658
46,1,11,18,779.0,2655
46,1,11,19,918.0,2655
46,1,11,20,1052.0,2653
46,1,11,21,1145.0,2650
46,1,11,22,1252.0,2641
46,1,11,23,1389.0,2633
46,1,11,24,1540.0,2626
46,1,11,25,1641.5,2616
46,1,11,26,1752.0,2599
46,1,11,27,1849.0,2591
46,1,11,28,2023.0,2585
46,1,11,29,2218.0,2579
46,1,11,30,2347.0,2566
46,1,11,31,2460.0,2561
46,1,11,32,2622.5,2560
46,1,11,33,2748.0,2557
46,1,11,34,2839.0,2548
46,1,11,35,2982.0,2528
46,1,11,36,3134.0,2489
46,1,11,37,3241.0,2444
46,1,11,38,3327.0,2371
46,1,11,39,3422.0,2265
46,1,11,40,3513.0,1989
46,1,11,41,3631.0,1542
46,1,11,42,3707.0,850
46,1,11,43,3740.0,351
46,1,11,44,3852.0,111
46,1,11,45,3917.0,25
46,1,11,46,3872.5,6
46,1,11,47,3945.0,1
46,1,12,12,31.0,2671
46,1,12,13,83.0,2668
46,1,12,14,135.0,2666
46,1,12,15,196.0,2665
46,1,12,16,276.0,2665
46,1,12,17,411.0,2664
46,1,12,18,736.0,2661
46,1,12,19,869.0,2661
46,1,12,20,1006.0,2659
46,1,12,21,1099.0,2656
46,1,12,22,1206.0,2647
46,1,12,23,1343.0,2639
46,1,12,24,1495.0,2632
46,1,12,25,1595.0,2622
46,1,12,26,1705.0,2605
46,1,12,27,1801.0,2597
46,1,12,28,1975.0,2591
46,1,12,29,2172.0,2585
46,1,12,30,2302.5,2572
46,1,12,31,2413.0,2567
46,1,12,32,2579.0,2566
46,1,12,33,2704.0,2563
46,1,12,34,2793.5,2554
46,1,12,35,2939.0,2534
46,1,12,36,3090.0,2495
46,1,12,37,3197.0,2450
46,1,12,38,3280.0,2377
46,1,12,39,3377.0,2271
46,1,12,40,3469.0,1995
46,1,12,41,3586.0,1547
46,1,12,42,3659.0,852
46,1,12,43,3683.5,352
46,1,12,44,3789.0,111
46,1,12,45,3888.0,25
46,1,12,46,3814.5,6
46,1,12,47,3906.0,1
46,1,13,13,35.0,2676
46,1,13,14,91.0,2674
46,1,13,15,155.0,2673
46,1,13,16,235.0,2671
46,1,13,17,374.0,2669
46,1,13,18,696.0,2666
46,1,13,19,830.0,2666
46,1,13,20,962.0,2664
46,1,13,21,1056.0,2661
46,1,13,22,1161.5,2652
46,1,13,23,1302.0,2644
46,1,13,24,1453.0,2637
46,1,13,25,1553.0,2626
46,1,13,26,1659.0,2609
46,1,13,27,1759.0,2601
46,1,13,28,1933.0,2595
46,1,13,29,2130.0,2589
46,1,13,30,2254.5,2576
46,1,13,31,2371.0,2571
46,1,13,32,2537.0,2570
46,1,13,33,2660.0,2567
46,1,13,34,2751.0,2558
46,1,13,35,2899.0,2538
46,1,13,36,3045.0,2499
46,1,13,37,3153.0,2454
46,1,13,38,3236.0,2381
46,1,13,39,3334.0,2274
46,1,13,40,3427.5,1998
46,1,13,41,3539.5,1550
46,1,13,42,3613.0,854
46,1,13,43,3632.0,352
46,1,13,44,3726.0,111
46,1,13,45,3815.0,25
46,1,13,46,3768.0,6
46,1,13,47,3651.0,1
46,1,14,14,30.0,2677
46,1,14,15,90.0,2676
46,1,14,16,172.0,2674
46,1,14,17,309.0,2672
46,1,14,18,637.0,2669
46,1,14,19,771.0,2669
46,1,14,20,902.0,2667
46,1,14,21,996.0,2664
46,1,14,22,1100.0,2655
46,1,14,23,1240.0,2647
46,1,14,24,1394.0,2640
46,1,14,25,1493.0,2629
46,1,14,26,1598.0,2612
46,1,14,27,1695.5,2604
46,1,14,28,1871.5,2598
46,1,14,29,2070.5,2592
46,1,14,30,2193.0,2579
46,1,14,31,2309.5,2574
46,1,14,32,2474.0,2573
46,1,14,33,2599.0,2570
46,1,14,34,2690.0,2561
46,1,14,35,2834.0,2541
46,1,14,36,2981.5,2502
46,1,14,37,3093.0,2457
46,1,14,38,3176.0,2384
46,1,14,39,3270.0,2277
46,1,14,40,3363.0,2000
46,1,14,41,3480.5,1552
46,1,14,42,3550.0,855
46,1,14,43,3563.5,352
46,1,14,44,3646.0,111
46,1,14,45,3739.0,25
46,1,14,46,3681.5,6
46,1,14,47,3600.0,1
46,1,15,15,41.0,2677
46,1,15,16,125.0,2675
46,1,15,17,262.0,2673
46,1,15,18,586.0,2670
46,1,15,19,720.0,2670
46,1,15,20,850.0,2668
46,1,15,21,945.0,2665
46,1,15,22,1049.0,2656
46,1,15,23,1189.0,2648
46,1,15,24,1342.0,2641
46,1,15,25,1442.0,2630
46,1,15,26,1548.0,2613
46,1,15,27,1645.0,2605
46,1,15,28,1820.0,2599
46,1,15,29,2017.0,2593
46,1,15,30,2142.5,2580
46,1,15,31,2259.0,2575
46,1,15,32,2424.0,2574
46,1,15,33,2547.0,2571
46,1,15,34,2639.0,2562
46,1,15,35,2783.0,2542
46,1,15,36,2927.0,2503
46,1,15,37,3045.0,2458
46,1,15,38,3128.0,2385
46,1,15,39,3219.5,2278
46,1,15,40,3312.5,2000
46,1,15,41,3430.5,1552
46,1,15,42,3502.0,855
46,1,15,43,3520.0,352
46,1,15,44,3576.0,111
46,1,15,45,3683.0,25
46,1,15,46,3615.0,6
46,1,15,47,3565.0,1
46,1,16,16,59.0,2677
46,1,16,17,196.0,2675
46,1,16,18,519.0,2672
46,1,16,19,652.0,2672
46,1,16,20,781.0,2670
46,1,16,21,877.0,2667
46,1,16,22,983.0,2658
46,1,16,23,1120.0,2650
46,1,16,24,1270.0,2643
46,1,16,25,1372.0,2632
46,1,16,26,1481.0,2615
46,1,16,27,1583.0,2607
46,1,16,28,1756.0,2601
46,1,16,29,1949.0,2595
46,1,16,30,2073.0,2582
46,1,16,31,2190.0,2577
46,1,16,32,2353.0,2576
46,1,16,33,2483.0,2573
46,1,16,34,2570.0,2564
46,1,16,35,2718.0,2544
46,1,16,36,2857.0,2505
46,1,16,37,2969.0,2460
46,1,16,38,3052.0,2387
46,1,16,39,3150.0,2280
46,1,16,40,3250.5,2002
46,1,16,41,3363.0,1553
46,1,16,42,3435.5,856
46,1,16,43,3467.0,353
46,1,16,44,3520.0,111
46,1,16,45,3629.0,25
46,1,16,46,3579.5,6
46,1,16,47,3500.0,1
46,1,17,17,115.0,2678
46,1,17,18,423.0,2675
46,1,17,19,559.0,2675
46,1,17,20,689.0,2673
46,1,17,21,786.0,2670
46,1,17,22,893.0,2661
46,1,17,23,1032.0,2653
46,1,17,24,1177.0,2646
46,1,17,25,1284.0,2635
