route_id,route_short_name,direction_id,segment,start_guid,end_guid,start_stop_name,end_stop_name,observation_count,median_run_time_seconds,mean_run_time_seconds,p10_run_time_seconds,p25_run_time_seconds,p75_run_time_seconds,p90_run_time_seconds,std_run_time_seconds,min_run_time_seconds,max_run_time_seconds,p90_median_ratio
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,2,09b35dc0-2e95-4c03-b488-5eda1557f68b,d81e04ca-9213-4363-b2d1-34580954fc9e,Ulitsa Birzhan sal,Ulitsa Il'iasa Esenberlina,3330.0,138.0,140.35,93.0,114.0,163.0,186.0,45.98,6.0,936.0,1.35
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,3,d81e04ca-9213-4363-b2d1-34580954fc9e,f61c6540-7d01-4563-a8a6-ef667d64ea20,Ulitsa Il'iasa Esenberlina,Agrotekhnicheskii universitet,3333.0,39.0,39.53,22.0,29.0,49.0,58.0,15.26,1.0,183.0,1.49
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,4,f61c6540-7d01-4563-a8a6-ef667d64ea20,4fddb84f-fb97-43b8-a619-e667607dc9de,Agrotekhnicheskii universitet,Meditsinskii universitet Astana,3330.0,39.0,39.65,27.0,33.0,45.0,51.0,16.19,1.0,638.0,1.31
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,5,4fddb84f-fb97-43b8-a619-e667607dc9de,5ea2fd87-18be-448c-ba4a-011ed7449f1e,Meditsinskii universitet Astana,Politekhnicheskii kolledzh,3335.0,98.0,96.9,61.0,74.0,113.0,126.0,31.93,12.0,471.0,1.29
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,6,5ea2fd87-18be-448c-ba4a-011ed7449f1e,90bbca78-c461-4348-9ec8-4911c68a3ae3,Politekhnicheskii kolledzh,Biznes tsentr Marden,3334.0,99.0,101.78,66.0,82.0,120.0,138.0,32.93,12.0,458.0,1.39
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,7,90bbca78-c461-4348-9ec8-4911c68a3ae3,639393f6-22fb-4ab6-a13d-98f9131736b2,Biznes tsentr Marden,Narodnyi bank,3335.0,115.0,118.97,79.0,95.0,136.5,161.0,37.93,9.0,677.0,1.4
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,8,639393f6-22fb-4ab6-a13d-98f9131736b2,e0edfbd5-454b-49aa-bd3f-9f55d679c2a4,Narodnyi bank,Ulitsa Amangel'dy Imanova,3335.0,174.0,176.83,118.0,141.0,205.0,238.0,53.56,3.0,895.0,1.37
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,9,e0edfbd5-454b-49aa-bd3f-9f55d679c2a4,3abac3ba-87c0-480c-aa39-fc3ec081e9c6,Ulitsa Amangel'dy Imanova,Zhanibek Tarkhana,3332.0,95.0,91.89,43.0,80.0,107.0,119.0,32.46,7.0,568.0,1.25
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,10,3abac3ba-87c0-480c-aa39-fc3ec081e9c6,4aed197d-2627-48aa-9191-4b45ed52ddbb,Zhanibek Tarkhana,Mikroraion Samal,3332.0,67.0,69.65,46.0,56.0,80.0,94.0,21.93,8.0,272.0,1.4
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,11,4aed197d-2627-48aa-9191-4b45ed52ddbb,f86c97bc-80c0-4a7e-bbc0-4dbff06148ab,Mikroraion Samal,Park Atatiurk,3326.0,45.0,45.88,28.0,36.0,55.0,63.0,15.86,1.0,234.0,1.4
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,12,f86c97bc-80c0-4a7e-bbc0-4dbff06148ab,7e094e15-7fe2-424d-be5d-c650a7eaac09,Park Atatiurk,Ulitsa Amman,3331.0,95.0,97.91,74.0,83.0,110.0,125.0,26.77,10.0,705.0,1.32
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,13,7e094e15-7fe2-424d-be5d-c650a7eaac09,0c611096-98ec-4284-85e1-68523f4436d3,Ulitsa Amman,Dom ministerstv,3328.0,55.0,59.82,42.0,48.0,65.0,80.0,24.81,5.0,494.0,1.45
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,14,0c611096-98ec-4284-85e1-68523f4436d3,6de59510-6e48-4efa-8459-b2c0d2766247,Dom ministerstv,Kazakhstan temir zholy,3315.0,333.0,393.71,240.0,274.0,468.0,625.6,190.05,4.0,1753.0,1.88
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,15,6de59510-6e48-4efa-8459-b2c0d2766247,160e90a6-0ebf-42f5-801d-bc26323a7705,Kazakhstan temir zholy,Ulitsa  Dinmukhameda Kunaeva,3311.0,28.0,48.94,15.0,21.0,46.0,115.0,62.05,1.0,981.0,4.11
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,16,160e90a6-0ebf-42f5-801d-bc26323a7705,cac60a34-335b-43a0-aeb1-8d57a154facc,Ulitsa  Dinmukhameda Kunaeva,Kardiokhirurgicheskaia klinika,3280.0,90.0,98.7,41.0,66.0,115.0,150.0,63.57,1.0,957.0,1.67
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,17,cac60a34-335b-43a0-aeb1-8d57a154facc,870084cf-ed0b-4bbd-bea0-368b5bce2425,Kardiokhirurgicheskaia klinika,Kardiokhirurgicheskaia klinika,3252.0,101.0,143.69,66.0,81.0,170.0,278.0,112.57,4.0,1286.0,2.75
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,18,870084cf-ed0b-4bbd-bea0-368b5bce2425,bf58aae9-f17c-4eb5-b280-bd59ef34e7d4,Kardiokhirurgicheskaia klinika,Tsentr neirokhirurgii,3321.0,201.0,210.92,9.0,89.0,282.0,411.0,167.7,1.0,1730.0,2.04
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,19,bf58aae9-f17c-4eb5-b280-bd59ef34e7d4,edca5c3c-a4bf-4aad-b25a-fa60e056cb86,Tsentr neirokhirurgii,Biznes tsentr Asyl-Tau,3285.0,13.0,65.23,4.0,7.0,85.0,191.6,106.03,1.0,1109.0,14.74
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,20,edca5c3c-a4bf-4aad-b25a-fa60e056cb86,c885bb33-9730-4071-9429-8ad8e56f4a7e,Biznes tsentr Asyl-Tau,Dvorets edinoborstv im. Zhaksylyka Ushkempirova,3302.0,73.0,78.39,12.0,46.0,106.0,132.0,52.25,1.0,783.0,1.81
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,21,c885bb33-9730-4071-9429-8ad8e56f4a7e,25160f65-5b76-42df-8126-ba7e0dca32d0,Dvorets edinoborstv im. Zhaksylyka Ushkempirova,Stadion Astana-Arena,3332.0,67.0,74.42,40.0,49.0,90.0,114.0,40.04,1.0,632.0,1.7
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,22,25160f65-5b76-42df-8126-ba7e0dca32d0,8d5505db-a9f3-4d54-9b9e-bfd7f6e60265,Stadion Astana-Arena,Ledovyi dvorets Alau,3335.0,90.0,90.13,52.0,71.0,108.0,121.0,31.46,4.0,416.0,1.34
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,23,8d5505db-a9f3-4d54-9b9e-bfd7f6e60265,ad8964a3-38aa-4ec7-be27-55d4fa8437de,Ledovyi dvorets Alau,ZhK Ekspo-Plaza,3335.0,95.0,98.22,62.0,77.0,113.0,132.0,35.5,11.0,484.0,1.39
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,24,ad8964a3-38aa-4ec7-be27-55d4fa8437de,12cabd75-d75d-4b82-8364-770c7812d47f,ZhK Ekspo-Plaza,Nazarbaev universitet,3335.0,97.0,104.52,64.0,77.0,118.5,144.0,48.34,6.0,596.0,1.48
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,25,12cabd75-d75d-4b82-8364-770c7812d47f,a63cf9b0-b800-4694-9701-ff96efc9a37d,Nazarbaev universitet,Tsentral'nyi gospital',3335.0,90.0,91.2,40.0,66.0,114.0,134.0,42.86,2.0,999.0,1.49
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,26,a63cf9b0-b800-4694-9701-ff96efc9a37d,97fe4589-8e42-4006-b28b-a0fdb7f06199,Tsentral'nyi gospital',ZhK Budapesht,3334.0,52.0,64.32,28.0,35.0,79.0,110.0,55.03,3.0,811.0,2.12
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,27,97fe4589-8e42-4006-b28b-a0fdb7f06199,06eee664-f6eb-43f7-ac6a-de0d6e693a27,ZhK Budapesht,Stela Zvezda Astany,3333.0,77.0,92.8,25.2,40.0,105.0,133.0,91.13,1.0,1059.0,1.73
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,28,06eee664-f6eb-43f7-ac6a-de0d6e693a27,04fd1fc3-b800-465a-be89-5367e0313d21,Stela Zvezda Astany,Karkaralinskoe shosse,3327.0,30.0,46.27,20.0,25.0,61.0,89.0,44.61,1.0,675.0,2.97
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,29,04fd1fc3-b800-465a-be89-5367e0313d21,ccf9d9ab-2a88-4d8f-aa7d-4d3b7eaf7a50,Karkaralinskoe shosse,ZhK Family Park,3328.0,69.0,68.32,27.0,52.75,84.0,96.0,45.81,1.0,1724.0,1.39
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,30,ccf9d9ab-2a88-4d8f-aa7d-4d3b7eaf7a50,3e758949-78d7-4c07-b00b-e81d572481ee,ZhK Family Park,Kanal Nura-Esil',3334.0,76.0,76.61,34.0,52.0,87.0,100.0,74.77,3.0,1588.0,1.32
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,31,3e758949-78d7-4c07-b00b-e81d572481ee,bc1ee4e3-ab3a-4b4f-81cd-46eba42d01df,Kanal Nura-Esil',Sadovodcheskoe obshchestvo Aviator,3331.0,41.0,49.5,28.0,35.0,63.0,81.0,25.72,3.0,571.0,1.98
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,32,bc1ee4e3-ab3a-4b4f-81cd-46eba42d01df,b27e4484-f45f-490f-b75f-d3c0c5f01eba,Sadovodcheskoe obshchestvo Aviator,ul. Zhanadariia,3331.0,65.0,69.18,36.0,50.0,79.0,102.0,37.04,3.0,1119.0,1.57
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,33,b27e4484-f45f-490f-b75f-d3c0c5f01eba,13a79ef8-965a-440a-be79-13f1aa3b7e6f,ul. Zhanadariia,zh/m Prigorodnyi,3323.0,102.0,123.67,63.0,78.5,174.0,211.0,60.63,4.0,538.0,2.07
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,34,13a79ef8-965a-440a-be79-13f1aa3b7e6f,28407e90-671f-482f-95f4-c692dd4d1e90,zh/m Prigorodnyi,Ulitsa Arnasai,3315.0,84.0,89.99,55.0,70.0,98.0,119.0,40.88,4.0,735.0,1.42
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,35,28407e90-671f-482f-95f4-c692dd4d1e90,b42cb534-1201-4a4d-9b60-3774280e24fa,Ulitsa Arnasai,Mechet' Al'zhan Ana,3331.0,60.0,61.53,28.0,39.0,77.0,93.0,33.41,2.0,579.0,1.55
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,36,28407e90-671f-482f-95f4-c692dd4d1e90,b42cb534-1201-4a4d-9b60-3774280e24fa,Ulitsa Arnasai,Mechet' Al'zhan Ana,1789.0,44.0,50.32,25.0,31.0,62.0,77.0,37.82,3.0,784.0,1.75
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,37,28407e90-671f-482f-95f4-c692dd4d1e90,b42cb534-1201-4a4d-9b60-3774280e24fa,Ulitsa Arnasai,Mechet' Al'zhan Ana,330.0,41.5,78.92,23.0,29.0,66.0,273.9,106.25,6.0,643.0,6.6
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,38,28407e90-671f-482f-95f4-c692dd4d1e90,b42cb534-1201-4a4d-9b60-3774280e24fa,Ulitsa Arnasai,Mechet' Al'zhan Ana,57.0,301.0,290.14,28.0,116.0,365.0,475.2,194.24,12.0,857.0,1.58
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,39,daee5445-ae51-4bce-89ef-291e7c3b9ae0,e9a3808a-45e7-4f39-9379-763d701979e7,ul. Bukhar zhyrau,Triumfal'naia arka Mangilik El,41.0,251.0,262.05,68.0,83.0,424.0,510.0,186.64,23.0,624.0,2.03
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,40,e9a3808a-45e7-4f39-9379-763d701979e7,6cb18f4c-19a8-4fce-9bd3-f4b918a13d8a,Triumfal'naia arka Mangilik El,K'arlyg'ash balabak'shasy,32.0,89.5,131.22,16.2,32.0,144.5,315.3,161.82,10.0,772.0,3.52
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,41,6cb18f4c-19a8-4fce-9bd3-f4b918a13d8a,9e25e9c9-dd52-4436-ac0d-af6804369476,K'arlyg'ash balabak'shasy,ZhK Akzhaik,24.0,73.5,101.83,31.6,50.0,129.0,204.9,83.06,20.0,346.0,2.79
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,42,9e25e9c9-dd52-4436-ac0d-af6804369476,13c38731-1a07-40f0-a7ad-01c8539e2870,ZhK Akzhaik,Finansovyi tsentr,19.0,40.0,79.89,26.8,29.5,100.5,133.4,103.55,13.0,466.0,3.34
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,43,13c38731-1a07-40f0-a7ad-01c8539e2870,ec4e66cb-d30e-4e6a-9539-3051048f84da,Finansovyi tsentr,Dom Ministerstv,13.0,75.0,140.08,37.6,49.0,141.0,323.4,135.7,34.0,458.0,4.31
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,44,9e25e9c9-dd52-4436-ac0d-af6804369476,13c38731-1a07-40f0-a7ad-01c8539e2870,ZhK Akzhaik,Finansovyi tsentr,9.0,46.0,92.33,29.2,35.0,80.0,187.6,111.13,10.0,370.0,4.08
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,45,6cb18f4c-19a8-4fce-9bd3-f4b918a13d8a,9e25e9c9-dd52-4436-ac0d-af6804369476,K'arlyg'ash balabak'shasy,ZhK Akzhaik,4.0,98.0,130.75,36.7,45.25,183.5,251.0,121.12,31.0,296.0,2.56
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,46,9e25e9c9-dd52-4436-ac0d-af6804369476,13c38731-1a07-40f0-a7ad-01c8539e2870,ZhK Akzhaik,Finansovyi tsentr,3.0,66.0,76.0,53.2,58.0,89.0,102.8,32.19,50.0,112.0,1.56
d626b854-27aa-41d4-8625-ebafa73d8f21,10,1,47,13c38731-1a07-40f0-a7ad-01c8539e2870,ec4e66cb-d30e-4e6a-9539-3051048f84da,Finansovyi tsentr,Dom Ministerstv,1.0,71.0,71.0,71.0,71.0,71.0,71.0,,71.0,71.0,1.0
d626b854-27aa-41d4-8625-ebafa73d8f21,10,2,2,eb69b78a-a836-40b3-8ca7-a7b8aaed7ec6,19d56c0b-6421-4f46-8ec3-2781ee8b93ec,Mechet' Al'zhan Ana,Ulitsa Arnasai,3113.0,241.0,248.1,191.2,214.0,271.0,304.0,75.36,5.0,1550.0,1.26
d626b854-27aa-41d4-8625-ebafa73d8f21,10,2,3,19d56c0b-6421-4f46-8ec3-2781ee8b93ec,1617c71a-0c29-4ad2-b1b4-5ea952e80f75,Ulitsa Arnasai,zh/m Prigorodnyi,3080.0,48.0,49.38,32.0,40.0,55.0,63.0,25.12,4.0,619.0,1.31
d626b854-27aa-41d4-8625-ebafa73d8f21,10,2,4,1617c71a-0c29-4ad2-b1b4-5ea952e80f75,28764497-a568-434f-83dd-932a3c91e199,zh/m Prigorodnyi,Sarytogai,3122.0,37.0,43.99,21.0,26.0,52.0,65.0,40.97,2.0,1543.0,1.76
